ASSETID,TEXT,language,municipio,distrito,barrio,habitaciones,baños,rooms_detected,area_detected,caracteristicas_detected,ubicacion_detected,precio_detected,caracteristicas,precio,area
A1909226802941952463,"REF V50. Magnifico Ático de 65 m2, situado en un edificio completamente rehabilitado, todas las estancias son exteriores, muy luminoso, amueblado y compuesto de: salón-comedor con cocina americana y equipada, 1 amplio dormitorio, cuarto de baño y terraza de 15 m2, incluida en la superficie.
 La vivienda dispone de aire acondicionado frío/calor Daikín, cabina de ducha hidromasaje Hidronatur con baño de vapor, radiadores eléctricos (emisores térmicos Haverland de bajo consumo), ventanas PVC con climalit, videoportero, puerta de seguridad y ascensor hasta la 4ª planta luego tiene un pequeño tramo de escaleras. 

Oportunidad de vivir a 20m de la Gran Via en un magnifico atico con maravillosas vistas. No dejes de visitarlo!",es,Madrid,Centro,Malasaña-Universidad,1.0,1.0,"['cocina', 'dormitorio', 'cuarto de baño', 'baño']","['65 m2', '15 m2']","['terraza', 'aire acondicionado', 'hidromasaje', 'climalit', 'puerta de seguridad', 'ascensor']",[],[],"['terraza', 'aire acondicionado', 'ascensor']",,65.0
A4263420422827416645,Vivienda de tres dormitorios. Amueblada y equipada. Con licencia turística en vigor. A 5 minutos andando de plaza de Espanya. En funcionamiento con buen rendimiento económico.,es,Barcelona,Sants-Montjuïc,El Poble Sec - Parc de Montjuïc,3.0,,['tres dormitorios'],[],[],[],[],[],,
A3335160621532087073,"Font d'en Fargas, excelente zona residencial de Horta-Guinardó, nos ofrece este magnífico piso con una gran terraza. La propiedad, con 120 m2, forma parte de una finca de 1970. Accedemos a este inmueble perfectamente reformado y muy bien conservado, con todas sus estancias a exterior. Tres dormitorios y dos baños, amplio salón y comedor independiente ambos con acceso a la excepcional terraza de 113m2 que envuelve prácticamente la totalidad de la propiedad. Cabe destacar que eran dos pisos que actualmente están unidos en uno solo. De modo que es segregable ya que conserva las dos entradas independientes de los dos pisos originales. Ocasión única en La Font d'en Fargas, la mejor zona de Horta-Guinardó, donde puedes disfrutar de una excelente zona residencial. ¡No dude en visitarlo!

Esta es una de las zonas más privilegiadas de Barcelona. Donde se comparte la cercanía al Parque de Guinardó y unas magnificas vistas, con todos los servicios necesarios tales como transporte público, comercios y los mejores centros educativos.",es,Barcelona,Horta Guinardó,La Font d'En Fargues,3.0,2.0,"['Tres dormitorios', 'dos baños', 'comedor']",['120 m2'],"['terraza', 'exterior']",['Parque'],[],['terraza'],,120.0
A17439646418258858368,"Estupendo piso en la zona de Moscardó, perteneciente al distrito de Usera. Excelente ubicación, en plena calle de Antonio López.

Se reformó totalmente hace tan solo 4 años.

Se localiza en la séptima planta del edificio que cuenta con ascensor y plaza de garaje opcional (no incluida en el precio).

El inmueble cuenta con 89 m2 construidos distribuidos en:
-Amplio salón-comedor muy luminoso, ya que se comunica directamente con una gran terraza con increíbles vistas.
-Cocina equipada con muebles altos y bajos para almacenar los utensilios necesarios y electrodomésticos incrustados. Cuenta con vitrocerámica.
-Tres dormitorios. Uno principal doble, otro individual y uno utilizado actualmente como vestidor.
-Un cuarto de baño completo y un aseo.

Otras características:
La vivienda cuenta con aire acondicionado, puerta blindada y suelos de tarima.

Sobre la zona y transporte:
El barrio de Moscardó, perteneciente al distrito de Usera, en el sur de Madrid, linda, al noreste, con el río Manzanares; al sur, con el puente de Andalucía y la calle de Marcelo Usera; y, al noroeste, con el paseo de Santa María de la Cabeza. En el extremo norte, se ubica el puente de Praga y, en el extremo suroeste, la concurrida plaza Elíptica. El barrio es principalmente residencial y la mayor actividad comercial se da en la transitada calle de Marcelo Usera, en el borde sur. Dada su situación al lado de la autopista M-30 y la autovía A-42, el barrio ofrece una muy buena comunicación en coche. También hay una buena conexión de autobuses y de metro (Plaza Elíptica y Usera).",es,Madrid,Usera,Moscardó,3.0,1.0,"['-Tres dormitorios', 'vestidor', 'cuarto de baño', 'aseo']",['89 m2'],"['ascensor', 'terraza', 'aire acondicionado', 'puerta blindada']",[],[],"['ascensor', 'terraza', 'aire acondicionado']",,89.0
A13209426034211402036,"Estupendo piso en venta de 72m2 de vivienda más 6m2 de terraza, con excelentes vistas, muy tranquilo y soleado. Dispone de salón comedor de 21m2, cocina officce totalmente equipada a estrenar, 3 habitaciones, de las cuales 2 son dobles y una es individual, un baño completo a estrenar, parquet en todo el piso, en finca cuidada con ascensor y servicio de portería. Situado en calle Gomis, junto metro de Vallcarca y a un paso de Avda. Republica Argentina, junto a todos los autobuses y comercios. Piso totalmente reformado a estrenar, para entrar a vivir. Gastos de comunidad 90Euros al mes.",es,Barcelona,Gràcia,Vallcarca i els Penitents,3.0,1.0,"['comedor', 'cocina', '3 habitaciones', 'baño']",[],"['terraza', 'ascensor']",[],[],"['terraza', 'ascensor']",,
A18181615893760550991,"Piso 93 m² en Valencia, Valencia Piso de dos dormitorios y un baño ubicado en un edificio de siete alturas sobre rasante con ascensor. Se encuentra en el barrio de Fuensanta, provincia de Valencia. Vivienda distribuida en hall, dos habitaciones, un cuarto de baño, salón-comedor, y cocina amueblada. Cuenta con puerta de entrada normal, puertas de paso de madera barnizada, ventanas correderas en aluminio con persianas de plástico, pintura plástica lisa en paredes y techos, molduras de escayola y suelos de gres, todo ello en buen estado de conservación. Cocina amueblada con encimera y gas de butano, baños con sanitarios y grifos mono mando. Dispone de agua caliente individual, instalación de línea de teléfono y portero automático. Edificio residencial de viviendas colectivas en manzana cerrada de siete alturas sobre rasante destinadas a locales y viviendas. Es del año 1962 y se encuentra ubicado en una zona céntrica de la ciudad a escasos kilómetros de la playa donde poder disfrutar de su Paseo Marítimo y del Puerto Marítimo. La Fuensanta es un barrio de la ciudad de Valencia perteneciente al distrito de LOlivereta. Está situado al oeste de la ciudad y limita al norte con Soternes, al este con Tres Forques, al sur con Vara de Quart y al oeste con La Llum y el municipio de Chirivella. Zona con buenas comunicaciones por carretera V-30, líneas de autobús urbanas y estación de metro. Cuenta con hoteles cercanos, instalaciones deportivas Complejo Deportivo La Canaleta, Pistas de Pádel Centro deportivo La Canaleta, centros comerciales, centros educativos Colegio La Purísima Franciscanas, Colegio Jesús María, Colegio Público Rafael Altamira, centros sanitarios Centro de Salud Virgen de la Fuensanta, Centro de Salud Padre Jofre, y una gran variedad en comercios y restauración.",es,València,L'Olivereta,Nou Moles,2.0,1.0,"['dos dormitorios', 'baño', 'hall', 'dos habitaciones', 'cuarto de baño', 'cocina', 'entrada', 'Cocina']",['93 m²'],['ascensor'],"['playa', 'Puerto', 'Colegio', 'Centro de Salud']",[],['ascensor'],,93.0
A9447757798007481791,"Estupendo piso en venta en la zona de Moscardó, perteneciente al distrito de Usera. Muy buena ubicación, junto a toda clase de servicios.

Se realizó una reforma integral de la vivienda hace unos 7 años. Se encuentra lista para entrar a vivir.
El inmueble se localiza en la cuarta planta del edificio.

Se vende semiamueblado y se compone de 97 m2 construidos distribuidos en:
-Salón-comedor muy luminoso ya que cuenta con un gran ventanal con vistas al exterior
-Cocina amplia equipada con muebles altos y bajos para almacenar los utensilios necesarios. Cuenta con espacio para mesa donde realizar las comidas.
-Tres dormitorios. Todos amplios y con armarios empotrados. Uno de ellos es estilo suite.
-Dos cuartos de baño.

Otras características:
Cuenta con aire acondicionado, suelos de parquet, puerta blindada.

Sobre la zona y transporte:
El barrio de Moscardó, perteneciente al distrito de Usera, en el sur de Madrid, linda, al noreste, con el río Manzanares; al sur, con el puente de Andalucía y la calle de Marcelo Usera; y, al noroeste, con el paseo de Santa María de la Cabeza. En el extremo norte, se ubica el puente de Praga y, en el extremo suroeste, la concurrida plaza Elíptica. El barrio es principalmente residencial y la mayor actividad comercial se da en la transitada calle de Marcelo Usera, en el borde sur. Dada su situación al lado de la autopista M-30 y la autovía A-42, el barrio ofrece una muy buena comunicación en coche. También hay una buena conexión de autobuses y de metro (Plaza Elíptica y Usera).",es,Madrid,Usera,Moscardó,3.0,1.0,"['-Tres dormitorios', 'suite', 'baño']",['97 m2'],"['ventanal', 'exterior', 'armarios empotrados', 'aire acondicionado', 'puerta blindada']",[],[],"['armario empotrado', 'aire acondicionado']",,97.0
A15456311944191187018,"Totalmente exterior y luminoso. Salón con equipo de aire acondicionado, tres dormitorios, cocina con terraza acristalada, baño con plato ducha. Suelos de parquet, con acometida de gas natural en el edificio. Zona muy bien comunicada en transporte publico.",es,Madrid,San Blas,Simancas,3.0,1.0,"['tres dormitorios', 'cocina', 'baño']",[],"['exterior', 'aire acondicionado', 'terraza', 'plato ducha']",[],[],"['aire acondicionado', 'terraza']",,
A3668328795101605274,"Grupo InmoMadrid ofrece en venta fantástica vivienda en zona Palos de Moguer.
Exterior, muy luminoso. 106m2. Sin amueblar. Buen estado para actualizar.
Consta de cuatro dormitorios con armarios empotrados, cuarto de baño completo con plato de ducha y aseo, salón independiente, cocina cuadrada con posibilidad de office. Terraza abierta.
Inmueble con muchas posibilidades de reforma, todas las estancias son independientes.
Calefacción central, agua caliente comunitaria individualizable, radiadores en todas las estancias, ventanas de Climalit con doble acristalamiento, suelos de parquet, puertas de madera de roble. 
Falso techo con instalación eléctrica a actualizar.
Finca tranquila, con dos ascensores y vídeo-portero. 
Se encuentra situado en una de las mejores zonas del distrito de Palos De Moguer, con colegios salidas próximas a las principales carreteras de entrada a Madrid.
Ref. VD003.",es,Madrid,Arganzuela,Palos de Moguer,4.0,1.0,"['cuatro dormitorios', 'cuarto de baño', 'aseo', 'cocina', 'office', 'entrada']",[],"['Exterior', 'armarios empotrados', 'plato de ducha', 'Terraza', 'Climalit', 'acristalamiento']",[],[],"['armario empotrado', 'terraza']",,
A10753000718787788637,"GILMAR CONSULTING INMOBILIARIO ARGANZUELA - PASILLO VERDE ofrece piso totalmente reformado entre las glorietas de Legazpi y Santa Maria de la Cabeza, muy cercano a la Plaza de la Beata Maria Ana de Jesus. Situado en un edificio con la ITE pasada, esta vivienda se reformo totalmente hace tres años. Se accede a un espacio diafano y bien aprovachado de zona de estar abierta a la cocina. Ademas cuenta con dos dormitorios y baño con ducha. Todas las estacias estan bien ventiladas. El dormitorio principal cuenta con un gran armario empotrado.

Zona con todo tipo de servicios y comercios.",es,Madrid,Arganzuela,Chopera,2.0,1.0,"['PASILLO', 'cocina', 'dos dormitorios', 'baño', 'dormitorio']",[],['ARGANZUELA'],[],[],[],,
A14031854150408757981,"Excelente vivienda con muy buena ubicación, a 2 minutos de Calle Alcala. Rodeado de todos los servicios, centro de salud a 100 metros, varios colegios y supermercados, a 4 minutos del metro torrearías con varias lineas de autobús.
El piso cuenta con dos dormitorios y un amplio salón muy luminoso haciendo esquina. Armarios empotrados.
Calefacción central y aire acondicionado, los cerramientos son climalit con rotura de puente térmico. 
Muy buen estado general, para entrar a vivir, cocina equipada con electrodomésticos nuevos, nevera, vitroceramica, y calentador de agua.
Realice una visita sin compromiso, asesoramiento financiero gratuito.",es,Madrid,San Blas,Canillejas,2.0,,"['dos dormitorios', 'cocina']",[],"['Armarios empotrados', 'aire acondicionado', 'climalit']",['centro de salud'],[],['aire acondicionado'],,
A12347668015867205009,"Piso en la zona de Tajamar de 80 metros cuadrados con 3 habitaciones, está en buen estado, tiene puertas de madera, suelos de tarima y las ventanas de aluminio. La cocina queda amueblada. Puerta blindada. Bien situado y comunicado.",es,Madrid,Puente de Vallecas,Numancia,3.0,,"['3 habitaciones', 'cocina']",[],['Puerta blindada'],[],[],[],,
A257589907968086231,"OPORTUNIDAD PARA INVERTIR. Piso de dos dormitorios, exterior, en finca con ascensor.
Zona con alta demanda de alquiler y rodeado de todos los servicios tanto de transporte como de supermercados, tiendas, etc.",es,Madrid,Retiro,Estrella,2.0,,['dos dormitorios'],[],"['exterior', 'ascensor']",[],[],['ascensor'],,
A5033276698216110823,"De particular a particular. Por favor, abstenerse agencias. Gracias.",es,Madrid,Ciudad Lineal,Colina,,,[],[],[],[],[],[],,
A16821786515320719304,"Careyes vende piso en el Barrio de Argüelles, exterior muy luminoso, amplio, con tres dormitorios y dos baños, terraza y plaza de garaje

Visítenos en nuestras oficinas de la calle Romero Robledo, 24- Bajo izda.",es,Madrid,Moncloa,Argüelles,3.0,2.0,"['tres dormitorios', 'dos baños']",[],"['exterior', 'terraza']",[],[],['terraza'],,
A12239972863431325089,"USERA-MOSCARDÓ, frente a Madrid Río, magnifico piso exterior recién reformado, 86 metros, muy luminoso, 3 dormitorios, 2 baños, salón de 25 metros con inmejorables vistas, cocina amueblada con electrodomésticos, tendedero, excelente  finca con ascensor, calefacción central, zona con todos los servicios, próximo al nuevo C. C. Madrid Río II.  En GERCO GABINETE INMOBILIARIO  le financiamos hasta el 100% del precio de la compra de su inmueble. Le resolvemos cualquier duda o consulta fiscal y jurídica que pudiera surgirle. Tramitamos la inscripción de compraventas, herencias, cancelaciones de hipoteca, levantamiento de embargos, C. E. E…. y cualquier  trámite relacionado con la transacción de su inmueble. Contáctenos para ampliar información. Tel. 91 575 15 70 Ref. 20180220.",es,Madrid,Usera,Moscardó,3.0,2.0,"['3 dormitorios', '2 baños', 'cocina']",[],"['exterior', 'ascensor']",['GABINETE'],[],['ascensor'],,
A824311908611783680,"Green House Inmobiliaria vende Fabulosa vivienda en una zona tranquila de Villaverde.
Consta de tres hermosos dormitorios, amplio salón con bomba de frío/calor y acceso a terraza.
Preciosa cocina y cuarto de baño reformados en 2015.
Las tuberías y la electricidad están cambiadas.
Calefacción gas natural con radiadores en todas las estancias.
A pocos metros encontrarás comercios, colegios, centro médico, paradas de autobús, metro y renfe.
La vivienda se encuentra en muy buen estado de conservación.
No lo dudes y pregúntanos!
Estaremos encantados de enseñártelo.",es,Madrid,Villaverde,Villaverde Alto,,1.0,"['cocina', 'cuarto de baño']",[],['terraza'],['médico'],[],['terraza'],,
